inst,elapsed,alg,lb,ub,blb
SBF1-1.00/lutz2_c=21,629.470580639,CABS,32,32,32
SBF1-1.00/lutz3_c=103,958.127240182,CABS,23,23,23
SBF1-1.00/lutz3_c=110,496.472243485,CABS,20,20,20
SBF1-1.00/lutz3_c=118,474.472770499,CABS,19,19,19
SBF1-1.00/lutz3_c=127,717.482050053,CABS,17,17,17
SBF1-1.00/lutz3_c=137,409.791250934,CABS,16,16,16
SBF1-1.00/lutz3_c=150,269.31617252,CABS,14,14,14
SBF1-1.00/lutz3_c=75,45.200818808,CABS,23,23,23
SBF1-1.00/lutz3_c=79,304.488190949,CABS,24,24,24
SBF1-1.00/lutz3_c=83,394.733464724,CABS,24,24,24
SBF1-1.00/lutz3_c=87,503.282978549,CABS,25,25,25
SBF1-1.00/lutz3_c=92,806.108986056,CABS,26,26,26
SBF1-1.00/lutz3_c=97,973.600466707,CABS,24,24,24
SBF1-1.00/mansoor_c=48,2.57153e-4,CABS,5,5,5
SBF1-1.00/mansoor_c=62,0.00113324,CABS,5,5,5
SBF1-1.00/mansoor_c=94,2.04546e-4,CABS,3,3,3
SBF1-1.00/mertens_c=10,2.18653e-4,CABS,6,6,6
SBF1-1.00/mertens_c=15,1.24228e-4,CABS,3,3,3
SBF1-1.00/mertens_c=18,1.60034e-4,CABS,3,3,3
SBF1-1.00/mertens_c=6,1.2496e-4,CABS,6,6,6
SBF1-1.00/mertens_c=7,1.50387e-4,CABS,6,6,6
SBF1-1.00/mertens_c=8,1.79411e-4,CABS,6,6,6
SBF1-1.00/mitchell_c=14,4.07108e-4,CABS,9,9,9
SBF1-1.00/mitchell_c=15,0.001473396,CABS,10,10,10
SBF1-1.00/mitchell_c=21,0.005828564,CABS,8,8,8
SBF1-1.00/mitchell_c=26,0.002580267,CABS,6,6,6
SBF1-1.00/mitchell_c=35,0.002224441,CABS,4,4,4
SBF1-1.00/mitchell_c=39,9.72365e-4,CABS,4,4,4
SBF1-1.00/mukherje_c=176,1802.242996851,CABS,25,26,25
SBF1-1.00/mukherje_c=183,1803.706153812,CABS,24,26,24
SBF1-1.00/mukherje_c=192,1803.84057151,CABS,24,26,24
SBF1-1.00/mukherje_c=201,1803.705836805,CABS,23,26,23
SBF1-1.00/mukherje_c=211,1801.984729674,CABS,23,26,23
SBF1-1.00/mukherje_c=222,1803.728971354,CABS,22,25,22
SBF1-1.00/mukherje_c=234,1803.063089197,CABS,21,24,21
SBF1-1.00/mukherje_c=248,1803.21357608,CABS,19,23,19
SBF1-1.00/mukherje_c=263,1803.942764233,CABS,18,22,18
SBF1-1.00/mukherje_c=281,1804.235239404,CABS,17,20,17
SBF1-1.00/mukherje_c=301,1802.991523318,CABS,16,18,16
SBF1-1.00/mukherje_c=324,1803.457480214,CABS,15,17,15
SBF1-1.00/mukherje_c=351,1804.523116545,CABS,14,16,14
SBF1-1.00/roszieg_c=14,8.34951e-4,CABS,11,11,11
SBF1-1.00/roszieg_c=16,0.007649435,CABS,11,11,11
SBF1-1.00/roszieg_c=18,0.006242109,CABS,11,11,11
SBF1-1.00/roszieg_c=21,0.016373311,CABS,9,9,9
SBF1-1.00/roszieg_c=25,0.008563372,CABS,7,7,7
SBF1-1.00/roszieg_c=32,0.002975666,CABS,6,6,6
SBF1-1.00/sawyer30_c=25,0.184165004,CABS,14,14,14
SBF1-1.00/sawyer30_c=27,0.142858235,CABS,14,14,14
SBF1-1.00/sawyer30_c=30,0.793953716,CABS,14,14,14
SBF1-1.00/Sawyer30_c=33,1.362915865,CABS,14,14,14
SBF1-1.00/sawyer30_c=36,1.907888151,CABS,14,14,14
SBF1-1.00/sawyer30_c=41,1.888794641,CABS,12,12,12
SBF1-1.00/Sawyer30_c=47,2.001124553,CABS,10,10,10
SBF1-1.00/sawyer30_c=54,1.207844993,CABS,8,8,8
SBF1-1.00/sawyer30_c=75,1.449851204,CABS,6,6,6
SBF1-1.00/scholl_c=1394,1800.457201764,CABS,51,52,51
SBF1-1.00/scholl_c=1422,1800.393066695,CABS,50,53,50
SBF1-1.00/scholl_c=1452,1800.251491662,CABS,49,54,49
SBF1-1.00/scholl_c=1483,1800.321669703,CABS,48,55,48
SBF1-1.00/scholl_c=1515,1800.28318234,CABS,47,55,47
SBF1-1.00/scholl_c=1548,1800.349180027,CABS,46,56,46
SBF1-1.00/scholl_c=1584,1800.479394491,CABS,45,57,45
SBF1-1.00/scholl_c=1620,1800.42801494,CABS,45,57,45
SBF1-1.00/scholl_c=1659,1800.373790105,CABS,44,55,44
SBF1-1.00/scholl_c=1699,1800.302576223,CABS,43,55,43
SBF1-1.00/scholl_c=1742,1800.339252251,CABS,41,53,41
SBF1-1.00/scholl_c=1787,1800.424262621,CABS,40,52,40
SBF1-1.00/scholl_c=1834,1800.332508488,CABS,39,51,39
SBF1-1.00/scholl_c=1883,1800.380742011,CABS,38,48,38
SBF1-1.00/scholl_c=1935,1800.284856685,CABS,37,47,37
SBF1-1.00/scholl_c=1991,1800.356943155,CABS,36,46,36
SBF1-1.00/scholl_c=2049,1800.44865187,CABS,35,44,35
SBF1-1.00/scholl_c=2111,1800.342410721,CABS,34,44,34
SBF1-1.00/scholl_c=2177,1800.369025278,CABS,33,42,33
SBF1-1.00/scholl_c=2247,1800.374854325,CABS,32,42,32
SBF1-1.00/scholl_c=2322,1800.42295232,CABS,31,40,31
SBF1-1.00/scholl_c=2402,1800.30644845,CABS,30,39,30
SBF1-1.00/scholl_c=2488,1800.429597094,CABS,29,37,29
SBF1-1.00/scholl_c=2580,1800.436191455,CABS,28,36,28
SBF1-1.00/scholl_c=2680,1800.486239935,CABS,27,34,27
SBF1-1.00/scholl_c=2787,1800.393601815,CABS,26,33,26
SBF1-1.00/Tonge70_c=160,181.927643131,CABS,23,23,23
SBF1-1.00/Tonge70_c=168,1800.539581576,CABS,23,24,23
SBF1-1.00/Tonge70_c=176,1800.215128667,CABS,23,24,23
SBF1-1.00/Tonge70_c=185,1811.046400566,CABS,23,24,23
SBF1-1.00/Tonge70_c=195,789.135812252,CABS,23,23,23
SBF1-1.00/Tonge70_c=207,1801.885784387,CABS,23,23,23
SBF1-1.00/Tonge70_c=220,1802.93581347,CABS,21,22,21
SBF1-1.00/Tonge70_c=234,1410.375724838,CABS,20,20,20
SBF1-1.00/Tonge70_c=251,570.116779614,CABS,18,18,18
SBF1-1.00/Tonge70_c=270,1582.902820717,CABS,17,17,17
SBF1-1.00/Tonge70_c=293,393.507404093,CABS,15,15,15
SBF1-1.00/Tonge70_c=320,1254.117385779,CABS,14,14,14
SBF1-1.00/tonge70_c=364,1814.408861945,CABS,12,13,12
SBF1-1.00/tonge70_c=410,1813.297016075,CABS,10,11,10
SBF1-1.00/tonge70_c=468,442.944962408,CABS,9,9,9
SBF1-1.00/tonge70_c=527,1332.948542027,CABS,8,8,8
SBF1-1.00/warnecke_c=104,1809.382293477,CABS,21,21,21
SBF1-1.00/warnecke_c=111,1813.133144517,CABS,19,19,19
SBF1-1.00/warnecke_c=54,273.419064328,CABS,31,31,31
SBF1-1.00/warnecke_c=56,618.080787886,CABS,31,31,31
SBF1-1.00/warnecke_c=58,725.760171603,CABS,31,31,31
SBF1-1.00/warnecke_c=60,768.519274101,CABS,32,32,32
SBF1-1.00/warnecke_c=62,1226.366871531,CABS,32,32,32
SBF1-1.00/warnecke_c=65,1387.716091601,CABS,32,32,32
SBF1-1.00/warnecke_c=68,1454.228948258,CABS,32,32,32
SBF1-1.00/warnecke_c=71,1524.096286055,CABS,32,32,32
SBF1-1.00/warnecke_c=74,1804.44704307,CABS,32,32,32
SBF1-1.00/warnecke_c=78,1807.930777749,CABS,32,32,32
SBF1-1.00/warnecke_c=82,1803.935994927,CABS,30,30,30
SBF1-1.00/warnecke_c=86,1802.650460444,CABS,28,28,28
SBF1-1.00/warnecke_c=92,1810.623677702,CABS,25,25,25
SBF1-1.00/warnecke_c=97,1809.382290625,CABS,23,23,23
SBF1-1.00/wee-mag_c=28,0.36100242,CABS,63,63,63
SBF1-1.00/wee-mag_c=29,0.191310803,CABS,63,63,63
SBF1-1.00/wee-mag_c=30,1805.909344625,CABS,63,63,63
SBF1-1.00/wee-mag_c=31,1805.997064893,CABS,63,63,63
SBF1-1.00/wee-mag_c=32,1802.115087798,CABS,63,63,63
SBF1-1.00/wee-mag_c=33,1802.859221995,CABS,63,63,63
SBF1-1.00/wee-mag_c=34,1802.555225765,CABS,63,63,63
SBF1-1.00/wee-mag_c=35,1802.619681384,CABS,63,63,63
SBF1-1.00/wee-mag_c=36,1803.203689056,CABS,63,63,63
SBF1-1.00/wee-mag_c=37,1803.135605907,CABS,63,63,63
SBF1-1.00/wee-mag_c=38,1802.746101163,CABS,63,63,63
SBF1-1.00/wee-mag_c=39,1802.754989888,CABS,63,63,63
SBF1-1.00/wee-mag_c=40,1802.752086575,CABS,63,63,63
SBF1-1.00/wee-mag_c=41,1802.619335625,CABS,63,63,63
SBF1-1.00/wee-mag_c=42,1802.223960916,CABS,63,63,63
SBF1-1.00/wee-mag_c=43,1802.932088593,CABS,63,63,63
SBF1-1.00/wee-mag_c=45,1806.311197622,CABS,63,63,63
SBF1-1.00/wee-mag_c=46,1802.657179401,CABS,63,64,63
SBF1-1.00/wee-mag_c=47,1805.42136396,CABS,63,75,63
SBF1-1.00/wee-mag_c=49,1810.266938548,CABS,62,75,62
SBF1-1.00/wee-mag_c=50,1803.02382657,CABS,62,75,62
SBF1-1.00/wee-mag_c=52,1803.335858941,CABS,61,75,61
SBF1-1.00/wee-mag_c=54,1807.605528229,CABS,60,75,60
SBF1-1.00/wee-mag_c=56,1806.416345317,CABS,60,75,60
SBF2-0.25/Arc111_c=10027,0.547679635,CABS,16,16,16
SBF2-0.25/Arc111_c=10743,0.465753653,CABS,15,15,15
SBF2-0.25/arc111_c=11378,0.264346368,CABS,14,14,14
SBF2-0.25/Arc111_c=11570,0.056691323,CABS,13,13,13
SBF2-0.25/Arc111_c=17067,1803.206946689,CABS,9,10,9
SBF2-0.25/arc111_c=5755,1803.383600791,CABS,27,28,27
SBF2-0.25/Arc111_c=5785,1802.205029364,CABS,27,28,27
SBF2-0.25/Arc111_c=6016,1803.0584356050001,CABS,26,27,26
SBF2-0.25/Arc111_c=6267,24.232987679,CABS,25,25,25
SBF2-0.25/Arc111_c=6540,1802.372027533,CABS,24,25,24
SBF2-0.25/Arc111_c=6837,1803.354835471,CABS,23,24,23
SBF2-0.25/Arc111_c=7162,1803.085193444,CABS,22,23,22
SBF2-0.25/Arc111_c=7520,0.890495133,CABS,21,21,21
SBF2-0.25/Arc111_c=7916,1803.219640461,CABS,20,21,20
SBF2-0.25/Arc111_c=8356,2.281670781,CABS,19,19,19
SBF2-0.25/arc111_c=8847,105.733221601,CABS,18,18,18
SBF2-0.25/Arc111_c=9400,5.167742981,CABS,17,17,17
SBF2-0.25/arc83_c=10816,0.00155334,CABS,8,8,8
SBF2-0.25/Arc83_c=3786,1752.365721662,CABS,21,21,21
SBF2-0.25/Arc83_c=3985,105.990805381,CABS,20,20,20
SBF2-0.25/Arc83_c=4206,1008.053125195,CABS,19,19,19
SBF2-0.25/Arc83_c=4454,1015.201222367,CABS,18,18,18
SBF2-0.25/Arc83_c=4732,144.117093843,CABS,17,17,17
SBF2-0.25/Arc83_c=5048,267.199300564,CABS,16,16,16
SBF2-0.25/Arc83_c=5408,0.01097083,CABS,15,15,15
SBF2-0.25/Arc83_c=5824,0.263548194,CABS,14,14,14
SBF2-0.25/arc83_c=5853,0.036118911,CABS,14,14,14
SBF2-0.25/Arc83_c=6309,0.011022839,CABS,13,13,13
SBF2-0.25/arc83_c=6842,9.794473502,CABS,12,12,12
SBF2-0.25/Arc83_c=6883,0.073312713,CABS,12,12,12
SBF2-0.25/Arc83_c=7571,0.002007715,CABS,11,11,11
SBF2-0.25/arc83_c=8412,0.004210684,CABS,10,10,10
SBF2-0.25/arc83_c=8898,0.064281368,CABS,9,9,9
SBF2-0.25/barthol2_c=101,1800.710052101,CABS,42,44,42
SBF2-0.25/barthol2_c=104,1801.881209689,CABS,41,43,41
SBF2-0.25/barthol2_c=106,1802.006039025,CABS,40,42,40
SBF2-0.25/barthol2_c=109,1801.771759131,CABS,39,41,39
SBF2-0.25/barthol2_c=112,1801.759022204,CABS,38,40,38
SBF2-0.25/barthol2_c=115,1801.857113229,CABS,37,39,37
SBF2-0.25/barthol2_c=118,1802.051690981,CABS,36,38,36
SBF2-0.25/barthol2_c=121,373.280267634,CABS,35,35,35
SBF2-0.25/barthol2_c=125,1802.192021302,CABS,34,36,34
SBF2-0.25/barthol2_c=129,1801.542687771,CABS,33,35,33
SBF2-0.25/barthol2_c=133,1801.778098889,CABS,32,34,32
SBF2-0.25/barthol2_c=137,1801.596212659,CABS,31,33,31
SBF2-0.25/barthol2_c=142,1801.221413422,CABS,30,32,30
SBF2-0.25/barthol2_c=146,22.885376023,CABS,29,29,29
SBF2-0.25/barthol2_c=152,1801.362035106,CABS,28,30,28
SBF2-0.25/barthol2_c=157,1802.048282978,CABS,27,29,27
SBF2-0.25/barthol2_c=163,1802.221093722,CABS,26,27,26
SBF2-0.25/barthol2_c=170,1801.355237876,CABS,25,26,25
SBF2-0.25/barthol2_c=84,1801.142171895,CABS,51,53,51
SBF2-0.25/barthol2_c=85,1801.857504288,CABS,51,53,51
SBF2-0.25/barthol2_c=87,1801.365195217,CABS,49,52,49
SBF2-0.25/barthol2_c=89,1801.45716122,CABS,48,51,48
SBF2-0.25/barthol2_c=91,1801.298170185,CABS,47,50,47
SBF2-0.25/barthol2_c=93,1801.835612102,CABS,46,48,46
SBF2-0.25/barthol2_c=95,1801.377158752,CABS,45,47,45
SBF2-0.25/barthol2_c=97,1800.952268675,CABS,44,46,44
SBF2-0.25/barthol2_c=99,1801.901811897,CABS,43,45,43
SBF2-0.25/barthold_c=403,1801.211376372,CABS,14,15,14
SBF2-0.25/barthold_c=434,1801.17372799,CABS,13,14,13
SBF2-0.25/barthold_c=470,1801.251248323,CABS,12,13,12
SBF2-0.25/barthold_c=513,1802.064357091,CABS,11,12,11
SBF2-0.25/barthold_c=564,1800.836905842,CABS,10,11,10
SBF2-0.25/barthold_c=626,1.787974127,CABS,9,9,9
SBF2-0.25/barthold_c=705,1802.898921936,CABS,8,9,8
SBF2-0.25/barthold_c=805,1801.073553307,CABS,7,8,7
SBF2-0.25/bowman8_c=20,9.5155e-5,CABS,5,5,5
SBF2-0.25/buxey_c=27,0.001875763,CABS,13,13,13
SBF2-0.25/buxey_c=30,0.087876381,CABS,12,12,12
SBF2-0.25/buxey_c=33,0.099600981,CABS,11,11,11
SBF2-0.25/buxey_c=36,0.001881585,CABS,10,10,10
SBF2-0.25/buxey_c=41,0.037077756,CABS,8,8,8
SBF2-0.25/buxey_c=47,0.15577177,CABS,7,7,7
SBF2-0.25/buxey_c=54,0.006701921,CABS,7,7,7
SBF2-0.25/gunther_c=41,0.04374237,CABS,14,14,14
SBF2-0.25/gunther_c=44,0.010448699,CABS,12,12,12
SBF2-0.25/gunther_c=49,0.026752237,CABS,11,11,11
SBF2-0.25/gunther_c=54,0.002668528,CABS,9,9,9
SBF2-0.25/gunther_c=61,0.084120503,CABS,9,9,9
SBF2-0.25/gunther_c=69,0.001820195,CABS,8,8,8
SBF2-0.25/gunther_c=81,0.109853975,CABS,7,7,7
SBF2-0.25/hahn_c=2004,0.00182377,CABS,8,8,8
SBF2-0.25/hahn_c=2338,0.020298187,CABS,7,7,7
SBF2-0.25/hahn_c=2806,0.006820315,CABS,6,6,6
SBF2-0.25/hahn_c=3507,0.014007897,CABS,5,5,5
SBF2-0.25/hahn_c=4676,5.42327e-4,CABS,4,4,4
SBF2-0.25/heskia_c=138,0.00154369,CABS,8,8,8
SBF2-0.25/heskia_c=205,0.006127326,CABS,5,5,5
SBF2-0.25/heskia_c=216,0.001232955,CABS,5,5,5
SBF2-0.25/heskia_c=256,0.00185677,CABS,4,4,4
SBF2-0.25/heskia_c=324,4.91825e-4,CABS,4,4,4
SBF2-0.25/heskia_c=342,0.038751457,CABS,3,3,3
SBF2-0.25/jackson_c=10,3.90729e-4,CABS,5,5,5
SBF2-0.25/jackson_c=13,1.06336e-4,CABS,4,4,4
SBF2-0.25/jackson_c=14,1.05534e-4,CABS,4,4,4
SBF2-0.25/jackson_c=21,9.5026e-5,CABS,3,3,3
SBF2-0.25/jackson_c=7,2.16298e-4,CABS,8,8,8
SBF2-0.25/jackson_c=9,1.41741e-4,CABS,6,6,6
SBF2-0.25/jaeschke_c=10,8.8544e-5,CABS,4,4,4
SBF2-0.25/jaeschke_c=18,1.00154e-4,CABS,3,3,3
SBF2-0.25/jaeschke_c=6,1.32344e-4,CABS,8,8,8
SBF2-0.25/jaeschke_c=7,1.18167e-4,CABS,7,7,7
SBF2-0.25/jaeschke_c=8,1.02247e-4,CABS,6,6,6
SBF2-0.25/kilbrid_c=110,9.35654e-4,CABS,6,6,6
SBF2-0.25/kilbrid_c=111,0.344729814,CABS,5,5,5
SBF2-0.25/kilbrid_c=138,5.22832e-4,CABS,4,4,4
SBF2-0.25/kilbrid_c=184,4.94469e-4,CABS,3,3,3
SBF2-0.25/kilbrid_c=56,25.092834282,CABS,10,10,10
SBF2-0.25/kilbrid_c=57,0.210863472,CABS,10,10,10
SBF2-0.25/kilbrid_c=62,1.254524886,CABS,9,9,9
SBF2-0.25/kilbrid_c=69,0.00254098,CABS,8,8,8
SBF2-0.25/kilbrid_c=79,1.19875502,CABS,7,7,7
SBF2-0.25/kilbrid_c=92,0.006429182,CABS,6,6,6
SBF2-0.25/lutz1_c=1414,0.001610604,CABS,11,11,11
SBF2-0.25/lutz1_c=1572,0.004741874,CABS,10,10,10
SBF2-0.25/lutz1_c=1768,0.00149648,CABS,9,9,9
SBF2-0.25/lutz1_c=2020,5.98223e-4,CABS,8,8,8
SBF2-0.25/lutz1_c=2357,0.001052101,CABS,7,7,7
SBF2-0.25/lutz1_c=2828,9.56088e-4,CABS,6,6,6
SBF2-0.25/lutz2_c=11,17.208881161,CABS,49,49,49
SBF2-0.25/lutz2_c=12,6.548279942,CABS,44,44,44
SBF2-0.25/lutz2_c=13,14.544692719,CABS,40,40,40
SBF2-0.25/lutz2_c=14,43.224715897,CABS,37,37,37
SBF2-0.25/lutz2_c=15,50.63996077,CABS,34,34,34
SBF2-0.25/lutz2_c=16,0.202299754,CABS,31,31,31
SBF2-0.25/lutz2_c=17,0.164391915,CABS,29,29,29
SBF2-0.25/lutz2_c=18,0.365939281,CABS,28,28,28
SBF2-0.25/lutz2_c=19,1.24898566,CABS,26,26,26
SBF2-0.25/lutz2_c=20,0.137507815,CABS,25,25,25
SBF2-0.25/lutz2_c=21,0.145006454,CABS,24,24,24
SBF2-0.25/lutz3_c=103,0.031965221,CABS,17,17,17
SBF2-0.25/lutz3_c=110,0.102687794,CABS,15,15,15
SBF2-0.25/lutz3_c=118,3.300345196,CABS,14,14,14
SBF2-0.25/lutz3_c=127,0.399410633,CABS,14,14,14
SBF2-0.25/lutz3_c=137,0.010621083,CABS,13,13,13
SBF2-0.25/lutz3_c=150,2.669264113,CABS,12,12,12
SBF2-0.25/lutz3_c=75,75.726466475,CABS,23,23,23
SBF2-0.25/lutz3_c=79,2.014286273,CABS,22,22,22
SBF2-0.25/lutz3_c=83,166.209608601,CABS,21,21,21
SBF2-0.25/lutz3_c=87,242.268456627,CABS,20,20,20
SBF2-0.25/lutz3_c=92,0.09671712,CABS,19,19,19
SBF2-0.25/lutz3_c=97,0.150119843,CABS,18,18,18
SBF2-0.25/mansoor_c=48,3.76691e-4,CABS,4,4,4
SBF2-0.25/mansoor_c=62,2.33618e-4,CABS,3,3,3
SBF2-0.25/mansoor_c=94,4.49368e-4,CABS,2,2,2
SBF2-0.25/mertens_c=10,1.54493e-4,CABS,3,3,3
SBF2-0.25/mertens_c=15,5.8057e-5,CABS,2,2,2
SBF2-0.25/mertens_c=18,6.4749e-5,CABS,2,2,2
SBF2-0.25/mertens_c=6,9.2811e-5,CABS,6,6,6
SBF2-0.25/mertens_c=7,8.172e-5,CABS,5,5,5
SBF2-0.25/mertens_c=8,8.3363e-5,CABS,5,5,5
SBF2-0.25/mitchell_c=14,0.001000247,CABS,8,8,8
SBF2-0.25/mitchell_c=15,8.88148e-4,CABS,8,8,8
SBF2-0.25/mitchell_c=21,8.9708e-4,CABS,5,5,5
SBF2-0.25/mitchell_c=26,2.14183e-4,CABS,5,5,5
SBF2-0.25/mitchell_c=35,6.52217e-4,CABS,3,3,3
SBF2-0.25/mitchell_c=39,1.87816e-4,CABS,3,3,3
SBF2-0.25/mukherje_c=176,1801.425213443,CABS,25,25,25
SBF2-0.25/mukherje_c=183,1803.546239417,CABS,24,25,24
SBF2-0.25/mukherje_c=192,1803.332595663,CABS,23,24,23
SBF2-0.25/mukherje_c=201,1803.928613162,CABS,22,23,22
SBF2-0.25/mukherje_c=211,1802.912392729,CABS,21,22,21
SBF2-0.25/mukherje_c=222,1803.021798982,CABS,20,21,20
SBF2-0.25/mukherje_c=234,1802.693395146,CABS,19,20,19
SBF2-0.25/mukherje_c=248,1804.79780002,CABS,18,18,18
SBF2-0.25/mukherje_c=263,1803.341873502,CABS,17,18,17
SBF2-0.25/mukherje_c=281,1801.216572348,CABS,16,16,16
SBF2-0.25/mukherje_c=301,1802.080898964,CABS,15,16,15
SBF2-0.25/mukherje_c=324,0.019331322,CABS,14,14,14
SBF2-0.25/mukherje_c=351,0.852206613,CABS,13,13,13
SBF2-0.25/roszieg_c=14,4.43616e-4,CABS,10,10,10
SBF2-0.25/roszieg_c=16,0.00261796,CABS,8,8,8
SBF2-0.25/roszieg_c=18,3.59119e-4,CABS,8,8,8
SBF2-0.25/roszieg_c=21,8.91068e-4,CABS,6,6,6
SBF2-0.25/roszieg_c=25,3.07055e-4,CABS,6,6,6
SBF2-0.25/roszieg_c=32,8.19518e-4,CABS,4,4,4
SBF2-0.25/sawyer30_c=25,0.003987442,CABS,14,14,14
SBF2-0.25/sawyer30_c=27,0.002516062,CABS,13,13,13
SBF2-0.25/sawyer30_c=30,0.243911569,CABS,12,12,12
SBF2-0.25/Sawyer30_c=33,0.206242618,CABS,11,11,11
SBF2-0.25/sawyer30_c=36,0.003993497,CABS,10,10,10
SBF2-0.25/sawyer30_c=41,0.008110422,CABS,8,8,8
SBF2-0.25/Sawyer30_c=47,0.328199652,CABS,7,7,7
SBF2-0.25/sawyer30_c=54,0.045473714,CABS,7,7,7
SBF2-0.25/sawyer30_c=75,3.30839e-4,CABS,5,5,5
SBF2-0.25/scholl_c=1394,804.890986856,CABS,50,50,50
SBF2-0.25/scholl_c=1422,1800.359380745,CABS,50,53,50
SBF2-0.25/scholl_c=1452,1800.290584985,CABS,48,50,48
SBF2-0.25/scholl_c=1483,1800.374639419,CABS,47,49,47
SBF2-0.25/scholl_c=1515,1800.417991725,CABS,46,49,46
SBF2-0.25/scholl_c=1548,1800.381729267,CABS,46,48,46
SBF2-0.25/scholl_c=1584,1800.469553842,CABS,44,47,44
SBF2-0.25/scholl_c=1620,1800.365322824,CABS,44,46,44
SBF2-0.25/scholl_c=1659,1800.417384909,CABS,42,44,42
SBF2-0.25/scholl_c=1699,1800.373413575,CABS,42,44,42
SBF2-0.25/scholl_c=1742,1800.356329434,CABS,40,43,40
SBF2-0.25/scholl_c=1787,1800.448743131,CABS,39,42,39
SBF2-0.25/scholl_c=1834,1800.375080057,CABS,38,40,38
SBF2-0.25/scholl_c=1883,389.840103318,CABS,37,37,37
SBF2-0.25/scholl_c=1935,201.022452622,CABS,36,36,36
SBF2-0.25/scholl_c=1991,1545.457076013,CABS,35,35,35
SBF2-0.25/scholl_c=2049,577.300187466,CABS,34,34,34
SBF2-0.25/scholl_c=2111,91.829838667,CABS,33,33,33
SBF2-0.25/scholl_c=2177,22.490988365,CABS,32,32,32
SBF2-0.25/scholl_c=2247,0.39052876,CABS,31,31,31
SBF2-0.25/scholl_c=2322,3.071974491,CABS,30,30,30
SBF2-0.25/scholl_c=2402,2.613308233,CABS,29,29,29
SBF2-0.25/scholl_c=2488,226.677318028,CABS,28,28,28
SBF2-0.25/scholl_c=2580,84.131951481,CABS,27,27,27
SBF2-0.25/scholl_c=2680,1800.471832333,CABS,26,28,26
SBF2-0.25/scholl_c=2787,1800.26003277,CABS,25,26,25
SBF2-0.25/Tonge70_c=160,120.130668215,CABS,23,23,23
SBF2-0.25/Tonge70_c=168,31.006273694,CABS,22,22,22
SBF2-0.25/Tonge70_c=176,3.609657991,CABS,21,21,21
SBF2-0.25/Tonge70_c=185,35.338406728,CABS,20,20,20
SBF2-0.25/Tonge70_c=195,36.729850997,CABS,19,19,19
SBF2-0.25/Tonge70_c=207,17.787005106,CABS,18,18,18
SBF2-0.25/Tonge70_c=220,8.103561904,CABS,17,17,17
SBF2-0.25/Tonge70_c=234,0.884893446,CABS,16,16,16
SBF2-0.25/Tonge70_c=251,0.120156733,CABS,14,14,14
SBF2-0.25/Tonge70_c=270,0.018471321,CABS,14,14,14
SBF2-0.25/Tonge70_c=293,0.092085166,CABS,13,13,13
SBF2-0.25/Tonge70_c=320,0.051758071,CABS,11,11,11
SBF2-0.25/tonge70_c=364,1.939257551,CABS,10,10,10
SBF2-0.25/tonge70_c=410,0.502202407,CABS,9,9,9
SBF2-0.25/tonge70_c=468,0.00118002,CABS,8,8,8
SBF2-0.25/tonge70_c=527,0.00123062,CABS,7,7,7
SBF2-0.25/warnecke_c=104,189.1753417,CABS,15,15,15
SBF2-0.25/warnecke_c=111,4.479045398,CABS,14,14,14
SBF2-0.25/warnecke_c=54,276.057382238,CABS,31,31,31
SBF2-0.25/warnecke_c=56,14.835129509,CABS,29,29,29
SBF2-0.25/warnecke_c=58,453.634601184,CABS,29,29,29
SBF2-0.25/warnecke_c=60,8.22374895,CABS,27,27,27
SBF2-0.25/warnecke_c=62,301.190740308,CABS,27,27,27
SBF2-0.25/warnecke_c=65,192.529830612,CABS,25,25,25
SBF2-0.25/warnecke_c=68,36.380241043,CABS,24,24,24
SBF2-0.25/warnecke_c=71,26.175346158,CABS,23,23,23
SBF2-0.25/warnecke_c=74,2.449244167,CABS,22,22,22
SBF2-0.25/warnecke_c=78,23.402597608,CABS,21,21,21
SBF2-0.25/warnecke_c=82,25.741452564,CABS,20,20,20
SBF2-0.25/warnecke_c=86,0.083478685,CABS,19,19,19
SBF2-0.25/warnecke_c=92,153.83939712,CABS,17,17,17
SBF2-0.25/warnecke_c=97,0.500604066,CABS,17,17,17
SBF2-0.25/wee-mag_c=28,0.358413226,CABS,63,63,63
SBF2-0.25/wee-mag_c=29,0.040647457,CABS,63,63,63
SBF2-0.25/wee-mag_c=30,0.020499999,CABS,62,62,62
SBF2-0.25/wee-mag_c=31,0.060483312,CABS,62,62,62
SBF2-0.25/wee-mag_c=32,1803.562714769,CABS,61,61,61
SBF2-0.25/wee-mag_c=33,1805.865171403,CABS,61,61,61
SBF2-0.25/wee-mag_c=34,1804.438284628,CABS,61,61,61
SBF2-0.25/wee-mag_c=35,0.006320746,CABS,60,60,60
SBF2-0.25/wee-mag_c=36,0.006471738,CABS,60,60,60
SBF2-0.25/wee-mag_c=37,0.005108351,CABS,60,60,60
SBF2-0.25/wee-mag_c=38,0.00498839,CABS,60,60,60
SBF2-0.25/wee-mag_c=39,0.004983297,CABS,60,60,60
SBF2-0.25/wee-mag_c=40,0.005075483,CABS,60,60,60
SBF2-0.25/wee-mag_c=41,0.006318808,CABS,59,59,59
SBF2-0.25/wee-mag_c=42,0.019464561,CABS,55,55,55
SBF2-0.25/wee-mag_c=43,0.011680512,CABS,50,50,50
SBF2-0.25/wee-mag_c=45,1807.186291687,CABS,38,38,38
