set,alpha,inst,n,ub10,ub100,ub500,ub1000,sub,t10,t100,t500,t1000
SBF1,0.75,warnecke_c=82,58,29,29,29,29,29,0.011207688,0.017643549,0.048909735,0.095322496
SBF1,0.75,warnecke_c=86,58,26,26,26,26,26,0.010340419,0.016674001,0.048983731,0.09462072
SBF1,0.75,warnecke_c=92,58,24,24,24,24,23,0.011936973,0.020162944,0.052736619,0.09636465
SBF1,0.75,warnecke_c=97,58,22,22,22,22,22,0.011996631,0.018987027,0.055079007,0.101258653
SBF1,0.75,wee-mag_c=28,75,63,63,63,63,63,0.009289955,0.009108267,0.009304938,0.00929951
SBF1,0.75,wee-mag_c=29,75,63,63,63,63,63,0.009975102,0.009807474,0.009946563,0.010186666
SBF1,0.75,wee-mag_c=30,75,63,63,63,63,63,0.023383103,0.045736139,0.158686001,0.306483076
SBF1,0.75,wee-mag_c=31,75,63,63,63,63,63,0.023427238,0.045480059,0.155397572,0.293211565
SBF1,0.75,wee-mag_c=32,75,63,63,63,63,63,0.026895935,0.048828622,0.15916463,0.29927458
SBF1,0.75,wee-mag_c=33,75,63,63,63,63,63,0.027272738,0.049002184,0.158450779,0.298657173
SBF1,0.75,wee-mag_c=34,75,63,63,63,63,63,0.027632462,0.049940888,0.161951977,0.302138553
SBF1,0.75,wee-mag_c=35,75,63,63,63,63,63,0.022031844,0.043958219,0.155714399,0.295957922
SBF1,0.75,wee-mag_c=36,75,63,63,63,63,63,0.023672854,0.0456596,0.157789906,0.300628082
SBF1,0.75,wee-mag_c=37,75,63,63,63,63,63,0.022265287,0.044865127,0.157506553,0.300272001
SBF1,0.75,wee-mag_c=38,75,63,63,63,63,63,0.025484947,0.047463125,0.157433967,0.29817246
SBF1,0.75,wee-mag_c=39,75,63,63,63,63,63,0.026830493,0.047409001,0.163786887,0.297104164
SBF1,0.75,wee-mag_c=40,75,63,63,63,63,63,0.021990295,0.044313727,0.156669563,0.298672208
SBF1,0.75,wee-mag_c=41,75,63,63,63,63,63,0.022017504,0.044164159,0.154127459,0.295846279
SBF1,0.75,wee-mag_c=42,75,63,63,63,63,63,0.025400829,0.047037368,0.153985257,0.290436127
SBF1,0.75,wee-mag_c=43,75,63,63,63,63,63,0.026817912,0.048263879,0.156104609,0.291676416
SBF1,0.75,wee-mag_c=45,75,62,62,62,62,62,0.029294654,0.05164948,0.164641589,0.305056814
SBF1,0.75,wee-mag_c=46,75,61,61,61,61,61,0.02802963,0.05017075,0.161292051,0.300201841
SBF1,0.75,wee-mag_c=47,75,61,61,61,61,61,0.031235035,0.053621921,0.166389861,0.326843049
SBF1,0.75,wee-mag_c=49,75,60,60,60,60,60,0.02893369,0.051553188,0.162495798,0.302408925
SBF1,0.75,wee-mag_c=50,75,60,60,60,60,60,0.031494391,0.053004765,0.161935033,0.297863111
SBF1,0.75,wee-mag_c=52,75,60,60,60,60,60,0.026002188,0.047129719,0.153087767,0.288064017
SBF1,0.75,wee-mag_c=54,75,60,60,60,60,60,0.028133966,0.04852273,0.151877021,0.284387136
SBF1,0.75,wee-mag_c=56,75,55,55,55,55,55,0.028144985,0.048781465,0.15515553,0.285755728
SBF1,1.00,Arc111_c=10027,111,19,19,19,19,19,0.162900465,0.65534477,3.184164059,6.381153623
SBF1,1.00,Arc111_c=10743,111,18,18,17,17,18,0.194432824,0.896370603,4.56122628,9.132056217
SBF1,1.00,arc111_c=11378,111,17,16,16,16,16,0.203636657,0.957614632,4.826900302,9.503498181
SBF1,1.00,Arc111_c=11570,111,16,16,16,16,16,0.221068019,0.988379992,4.974809144,10.131275591
SBF1,1.00,Arc111_c=17067,111,11,11,11,11,11,0.132204813,0.445922495,2.079601524,4.204932263
SBF1,1.00,arc111_c=5755,111,28,28,27,27,28,0.118318031,0.374152571,1.735200808,1.647568005
SBF1,1.00,Arc111_c=5785,111,28,28,28,28,28,0.128991588,0.395883897,1.857274169,3.690128766
SBF1,1.00,Arc111_c=6016,111,28,28,28,28,28,0.122994202,0.436428731,2.02641413,4.101889025
SBF1,1.00,Arc111_c=6267,111,28,28,28,28,28,0.15561358,0.516200811,2.334442611,4.549423872
SBF1,1.00,Arc111_c=6540,111,28,28,28,28,28,0.163538384,0.560045509,2.501222407,4.995327312
SBF1,1.00,Arc111_c=6837,111,29,28,28,28,28,0.168220448,0.562955096,2.690005597,5.396263336
SBF1,1.00,Arc111_c=7162,111,28,28,27,27,28,0.139745369,0.496389879,2.379211097,4.931555807
SBF1,1.00,Arc111_c=7520,111,26,26,26,26,26,0.150839672,0.479053826,2.133474819,4.323869815
SBF1,1.00,Arc111_c=7916,111,25,25,25,25,25,0.151708164,0.503824509,2.36881621,4.820379464
SBF1,1.00,Arc111_c=8356,111,23,23,23,23,23,0.176046307,0.65051217,3.171168466,6.433313657
SBF1,1.00,arc111_c=8847,111,22,22,22,22,22,0.171612894,0.700714555,3.279355875,6.474470523
SBF1,1.00,Arc111_c=9400,111,20,20,20,20,20,0.179220819,0.685169638,3.413925876,6.993591847
SBF1,1.00,arc83_c=10816,83,10,10,10,10,9,0.024071752,0.037731569,0.111324124,0.197392884
SBF1,1.00,Arc83_c=3786,83,23,22,22,22,22,0.023779752,0.043365511,0.132381944,0.266434174
SBF1,1.00,Arc83_c=3985,83,23,23,23,23,22,0.029222622,0.045628926,0.134629945,0.238865682
SBF1,1.00,Arc83_c=4206,83,23,23,23,23,23,0.026869528,0.043645329,0.131349926,0.233542384
SBF1,1.00,Arc83_c=4454,83,24,24,24,23,24,0.027013331,0.044185944,0.130345764,0.2335877
SBF1,1.00,Arc83_c=4732,83,24,23,23,23,23,0.028661016,0.048744233,0.151982754,0.271891567
SBF1,1.00,Arc83_c=5048,83,21,21,21,21,21,0.028955102,0.055379368,0.213966469,0.35518205
SBF1,1.00,Arc83_c=5408,83,20,20,20,19,19,0.035537407,0.076722623,0.293765753,0.551234926
SBF1,1.00,Arc83_c=5824,83,18,18,18,18,18,0.041767007,0.094462382,0.432494594,0.802251907
SBF1,1.00,arc83_c=5853,83,18,18,18,18,18,0.037293657,0.099427314,0.417373837,0.822360768
SBF1,1.00,Arc83_c=6309,83,17,16,16,16,16,0.03960637,0.137563742,0.626348351,1.196802451
SBF1,1.00,arc83_c=6842,83,15,15,15,15,15,0.0454567,0.174350484,0.819157852,1.556162398
SBF1,1.00,Arc83_c=6883,83,15,15,15,15,15,0.053110054,0.168016741,0.805384543,1.55815067
SBF1,1.00,Arc83_c=7571,83,14,14,14,14,13,0.044251176,0.174019064,0.813774306,1.567104668
SBF1,1.00,arc83_c=8412,83,12,12,12,12,12,0.041003549,0.123293947,0.570786148,1.107444693
SBF1,1.00,arc83_c=8898,83,12,12,11,11,11,0.030650578,0.067655804,0.264556977,0.482218538
SBF1,1.00,barthol2_c=101,148,54,53,53,53,53,0.124618944,0.255592625,0.899056408,1.572539679
SBF1,1.00,barthol2_c=104,148,54,54,54,53,54,0.167264839,0.283064709,1.031481313,1.692010912
SBF1,1.00,barthol2_c=106,148,54,54,53,53,53,0.155240988,0.277079816,1.297526779,1.692296607
SBF1,1.00,barthol2_c=109,148,54,54,53,53,53,0.153602513,0.289599274,1.12021421,1.818953235
SBF1,1.00,barthol2_c=112,148,53,53,53,53,53,0.176516115,0.325421802,1.204264552,1.951582672
SBF1,1.00,barthol2_c=115,148,51,51,51,51,51,0.178599526,0.325238765,1.14885752,2.041916358
SBF1,1.00,barthol2_c=118,148,50,49,49,49,49,0.153334983,0.328746923,1.083238614,2.10838587
SBF1,1.00,barthol2_c=121,148,48,48,48,47,48,0.176612866,0.343616699,1.149581066,2.237685534
SBF1,1.00,barthol2_c=125,148,46,46,46,46,46,0.169473586,0.331948278,1.228316048,2.493177934
SBF1,1.00,barthol2_c=129,148,44,44,44,44,44,0.186630815,0.423520978,1.6174011,3.271266247
SBF1,1.00,barthol2_c=133,148,42,42,42,42,42,0.185331954,0.472578137,1.726275502,3.515664222
SBF1,1.00,barthol2_c=137,148,41,41,40,40,41,0.196473899,0.523228367,2.029962,4.050723765
SBF1,1.00,barthol2_c=142,148,39,39,39,39,39,0.225351215,0.629186987,2.368046823,4.836879467
SBF1,1.00,barthol2_c=146,148,38,38,37,37,38,0.236520492,0.688731489,2.795202415,5.724216282
SBF1,1.00,barthol2_c=152,148,36,36,36,35,36,0.258774193,0.931554542,3.780498772,7.413080419
SBF1,1.00,barthol2_c=157,148,35,34,34,34,34,0.248926008,1.043079812,4.368341133,8.473089137
SBF1,1.00,barthol2_c=163,148,33,33,33,33,33,0.293339357,1.263418501,5.194018233,10.297982629
SBF1,1.00,barthol2_c=170,148,31,31,31,31,31,0.340415979,1.532771427,6.008472009,12.009927195
SBF1,1.00,barthol2_c=84,148,53,53,53,53,53,0.108424894,0.228848143,0.709925367,1.313680761
SBF1,1.00,barthol2_c=85,148,53,53,53,53,53,0.12998447,0.269205029,0.761490037,1.430033264
SBF1,1.00,barthol2_c=87,148,53,53,53,53,53,0.162128969,0.308780743,0.822272044,1.487620745
SBF1,1.00,barthol2_c=89,148,53,53,53,53,53,0.163350424,0.309160523,0.811545648,1.516539206
SBF1,1.00,barthol2_c=91,148,53,53,53,53,53,0.158817153,0.3099511,0.856851986,1.560150703
SBF1,1.00,barthol2_c=93,148,54,53,53,53,53,0.148999217,0.317779471,0.856952901,1.583630571
SBF1,1.00,barthol2_c=95,148,54,53,53,53,53,0.166872312,0.348808683,0.893989249,1.635524546
SBF1,1.00,barthol2_c=97,148,54,53,53,53,53,0.149911421,0.306621967,0.866228341,1.582564317
SBF1,1.00,barthol2_c=99,148,54,53,53,53,53,0.151922182,0.330352642,0.891471792,1.673121527
SBF1,1.00,barthold_c=403,148,16,16,16,16,16,0.287985707,1.117716645,5.063876547,9.878235342
SBF1,1.00,barthold_c=434,148,16,16,16,16,16,0.26698746,1.181917155,5.522473421,10.647148391
SBF1,1.00,barthold_c=470,148,15,15,15,15,15,0.284578168,1.048539847,4.961238516,9.458670445
SBF1,1.00,barthold_c=513,148,13,13,13,13,13,0.222998833,0.626516291,2.820332732,5.54328862
SBF1,1.00,barthold_c=564,148,12,12,12,12,12,0.197491327,0.561825232,2.190640991,3.986447775
SBF1,1.00,barthold_c=626,148,11,11,11,11,11,0.152538142,0.229459437,0.715480851,1.294878406
SBF1,1.00,barthold_c=705,148,10,10,10,10,10,0.139651197,0.186035938,0.455461944,0.837729603
SBF1,1.00,barthold_c=805,148,9,9,9,9,9,0.131206443,0.149044632,0.267540621,0.374793954
SBF1,1.00,bowman8_c=20,8,6,6,6,6,6,5.83043e-4,8.35239e-4,0.002056631,0.003573733
SBF1,1.00,buxey_c=27,29,14,14,14,14,14,0.002624624,0.004568771,0.014138696,0.025479547
SBF1,1.00,buxey_c=30,29,15,14,14,14,14,0.002700856,0.004878744,0.014903873,0.027115174
SBF1,1.00,buxey_c=33,29,15,14,14,14,14,0.002996248,0.005112145,0.016909279,0.026974227
SBF1,1.00,buxey_c=36,29,14,14,14,14,14,0.002960587,0.004894779,0.024156908,0.027395191
SBF1,1.00,buxey_c=41,29,12,12,12,12,12,0.002973013,0.005273799,0.01940977,0.031703636
SBF1,1.00,buxey_c=47,29,10,10,10,10,10,0.002716314,0.005305783,0.021279729,0.035618841
SBF1,1.00,buxey_c=54,29,8,8,8,8,8,0.003155478,0.0066049,0.026698349,0.045081661
SBF1,1.00,gunther_c=41,35,14,14,14,14,14,0.003230269,0.00550875,0.019505295,0.031979406
SBF1,1.00,gunther_c=44,35,14,14,14,14,14,0.003254852,0.006068089,0.025065863,0.038900307
SBF1,1.00,gunther_c=49,35,14,14,14,14,14,0.004151255,0.006842769,0.023777481,0.038762195
SBF1,1.00,gunther_c=54,35,15,14,14,14,14,0.003419528,0.006331119,0.022045611,0.036083908
SBF1,1.00,gunther_c=61,35,12,11,11,11,11,0.003590385,0.007362646,0.028396564,0.047612384
SBF1,1.00,gunther_c=69,35,10,10,10,10,10,0.004195747,0.00940377,0.040164119,0.06773748
SBF1,1.00,gunther_c=81,35,8,8,8,8,8,0.005929058,0.016842673,0.085859039,0.150252903
SBF1,1.00,hahn_c=2004,53,11,11,11,11,11,0.003815599,0.003827828,0.004433318,0.003949786
SBF1,1.00,hahn_c=2338,53,9,9,9,9,9,0.006409256,0.010886114,0.038040914,0.061300476
SBF1,1.00,hahn_c=2806,53,7,7,7,7,7,0.005607205,0.005613657,0.006416402,0.005773807
SBF1,1.00,hahn_c=3507,53,6,6,6,6,6,0.006270666,0.013417697,0.042020009,0.069715683
SBF1,1.00,hahn_c=4676,53,5,5,5,5,5,0.007925474,0.006255267,0.012394735,0.016546349
SBF1,1.00,heskia_c=138,28,10,10,10,10,10,0.00643561,0.020706518,0.119788497,0.205447621
SBF1,1.00,heskia_c=205,28,7,7,7,7,7,0.014421887,0.064793826,0.354735968,0.622823874
SBF1,1.00,heskia_c=216,28,6,6,6,6,6,0.003647835,0.003622869,0.004218589,0.003771251
SBF1,1.00,heskia_c=256,28,5,5,5,5,5,0.003800695,0.003773947,0.004447443,0.003868128
SBF1,1.00,heskia_c=324,28,4,4,4,4,4,0.002416757,0.002470153,0.002761442,0.002520073
SBF1,1.00,heskia_c=342,28,4,4,4,4,4,0.001671612,0.001716691,0.001909093,0.001701294
SBF1,1.00,jackson_c=10,11,8,8,8,8,8,7.58067e-4,0.001218194,0.004052158,0.006598697
SBF1,1.00,jackson_c=13,11,6,6,6,6,6,7.24753e-4,0.00107065,0.003315264,0.005250451
SBF1,1.00,jackson_c=14,11,5,5,5,5,5,7.27888e-4,0.001095762,0.003205864,0.005027316
SBF1,1.00,jackson_c=21,11,3,3,3,3,3,6.54846e-4,6.57566e-4,7.50652e-4,6.77144e-4
SBF1,1.00,jackson_c=7,11,9,9,9,9,9,7.26718e-4,0.001195728,0.006006208,0.006348345
SBF1,1.00,jackson_c=9,11,8,8,8,8,8,7.51605e-4,0.001172981,0.003663968,0.005991637
SBF1,1.00,jaeschke_c=10,9,8,8,8,8,8,5.31084e-4,5.20209e-4,6.06426e-4,5.15912e-4
SBF1,1.00,jaeschke_c=18,9,4,4,4,4,4,5.40309e-4,5.21976e-4,5.70472e-4,5.15815e-4
SBF1,1.00,jaeschke_c=6,9,8,8,8,8,8,5.33232e-4,5.08567e-4,5.74927e-4,5.22885e-4
SBF1,1.00,jaeschke_c=7,9,8,8,8,8,8,5.31474e-4,5.01719e-4,5.56539e-4,5.17098e-4
SBF1,1.00,jaeschke_c=8,9,8,8,8,8,8,5.11498e-4,5.12666e-4,5.75414e-4,6.72871e-4
SBF1,1.00,kilbrid_c=110,45,7,7,6,6,7,0.026087208,0.126399191,0.679912494,0.607434272
SBF1,1.00,kilbrid_c=111,45,7,7,6,6,7,0.02768055,0.140977122,0.180838827,0.160244843
SBF1,1.00,kilbrid_c=138,45,6,5,5,5,5,0.013439812,0.022200336,0.025687187,0.022659006
SBF1,1.00,kilbrid_c=184,45,4,4,4,4,4,0.003455061,0.003501437,0.003969708,0.003555459
SBF1,1.00,kilbrid_c=56,45,11,11,11,11,11,0.003125946,0.003167319,0.003599647,0.003198199
SBF1,1.00,kilbrid_c=57,45,11,11,11,11,11,0.010941933,0.051967062,0.27545705,0.469379127
SBF1,1.00,kilbrid_c=62,45,11,11,11,11,11,0.012804893,0.048977473,0.278242168,0.479746298
SBF1,1.00,kilbrid_c=69,45,11,11,11,11,11,0.01874092,0.074267082,0.36016884,0.634697171
SBF1,1.00,kilbrid_c=79,45,9,9,9,9,9,0.02026611,0.11295742,0.612379306,1.112890309
SBF1,1.00,kilbrid_c=92,45,8,8,8,8,8,0.025036002,0.128828623,0.725069713,1.312862194
SBF1,1.00,lutz1_c=1414,32,11,11,11,11,11,0.001348287,0.001362281,0.001552704,0.001379142
SBF1,1.00,lutz1_c=1572,32,12,12,12,12,12,0.002201363,0.003329242,0.010218774,0.016276692
SBF1,1.00,lutz1_c=1768,32,13,12,12,12,12,0.002202682,0.003412801,0.009159856,0.014025202
SBF1,1.00,lutz1_c=2020,32,12,12,12,11,11,0.002233035,0.003320634,0.014317001,0.01584865
SBF1,1.00,lutz1_c=2357,32,9,9,9,9,9,0.002403223,0.004025498,0.009748446,0.015749049
SBF1,1.00,lutz1_c=2828,32,7,7,7,7,7,0.002426261,0.002444883,0.002684031,0.002431039
SBF1,1.00,lutz2_c=11,89,54,54,54,53,54,0.020235055,0.02689201,0.068125233,0.103385176
SBF1,1.00,lutz2_c=12,89,55,54,54,54,55,0.024182583,0.033378022,0.07497718,0.10833404
SBF1,1.00,lutz2_c=13,89,56,54,54,54,55,0.019365665,0.029503922,0.070653348,0.104386936
SBF1,1.00,lutz2_c=14,89,56,55,55,54,55,0.024726326,0.033136349,0.075917335,0.111129895
SBF1,1.00,lutz2_c=15,89,56,55,54,54,55,0.02484888,0.033186727,0.077637795,0.109365053
SBF1,1.00,lutz2_c=16,89,52,51,51,51,51,0.024922101,0.033073668,0.074248535,0.106478276
SBF1,1.00,lutz2_c=17,89,48,48,47,47,47,0.026449146,0.032909278,0.075243687,0.105163651
SBF1,1.00,lutz2_c=18,89,44,43,43,43,44,0.02630313,0.034554861,0.07549578,0.107505834
SBF1,1.00,lutz2_c=19,89,42,41,41,41,41,0.024694715,0.032610634,0.074205452,0.105824651
SBF1,1.00,lutz2_c=20,89,38,37,36,36,36,0.022551549,0.031621534,0.074919794,0.108804802
SBF1,1.00,lutz2_c=21,89,35,34,34,34,33,0.019413042,0.027790901,0.071782681,0.107607795
SBF1,1.00,lutz3_c=103,89,23,23,23,23,22,0.027180047,0.069585627,0.328886463,0.586383775
SBF1,1.00,lutz3_c=110,89,22,21,21,21,21,0.026240874,0.069345175,0.300104264,0.520475221
SBF1,1.00,lutz3_c=118,89,20,20,19,19,19,0.026685909,0.066530415,0.329996825,0.570579301
SBF1,1.00,lutz3_c=127,89,18,18,18,18,18,0.028765572,0.073302684,0.387216046,0.663577248
SBF1,1.00,lutz3_c=137,89,17,17,16,16,17,0.028469144,0.063295193,0.281642498,0.497322754
SBF1,1.00,lutz3_c=150,89,15,15,15,15,15,0.030271318,0.080441171,0.353117428,0.620410001
SBF1,1.00,lutz3_c=75,89,24,24,24,24,23,0.021846999,0.050671842,0.216506883,0.361729439
SBF1,1.00,lutz3_c=79,89,25,24,24,24,24,0.025415691,0.061303687,0.297708903,0.53971455
SBF1,1.00,lutz3_c=83,89,26,25,25,25,25,0.024764464,0.065206057,0.25157248,0.477547664
SBF1,1.00,lutz3_c=87,89,26,26,26,26,26,0.02802183,0.080207279,0.345948235,0.705032759
SBF1,1.00,lutz3_c=92,89,26,26,26,26,26,0.03609369,0.101700077,0.458071487,0.910903972
SBF1,1.00,lutz3_c=97,89,24,24,24,24,24,0.036440827,0.092373276,0.352734909,0.730445029
SBF1,1.00,mansoor_c=48,11,5,5,5,5,5,5.68694e-4,5.65601e-4,5.63774e-4,5.72493e-4
SBF1,1.00,mansoor_c=62,11,5,5,5,5,5,7.36556e-4,0.001112211,0.002932155,0.005279914
SBF1,1.00,mansoor_c=94,11,3,3,3,3,3,5.61673e-4,5.62751e-4,5.59305e-4,5.70943e-4
SBF1,1.00,mertens_c=10,7,6,6,6,6,6,5.06098e-4,4.99205e-4,4.96566e-4,5.18235e-4
SBF1,1.00,mertens_c=15,7,3,3,3,3,3,4.82343e-4,4.74153e-4,4.8595e-4,4.95101e-4
SBF1,1.00,mertens_c=18,7,3,3,3,3,3,5.54384e-4,7.48295e-4,0.001661582,0.002857064
SBF1,1.00,mertens_c=6,7,6,6,6,6,6,4.84109e-4,4.84696e-4,4.83738e-4,4.98881e-4
SBF1,1.00,mertens_c=7,7,6,6,6,6,6,4.87987e-4,4.82964e-4,4.83068e-4,5.00469e-4
SBF1,1.00,mertens_c=8,7,6,6,6,6,6,4.96391e-4,5.0399e-4,4.95396e-4,4.84311e-4
SBF1,1.00,mitchell_c=14,21,9,9,9,9,9,0.001034536,0.001141504,0.001052606,0.001073411
SBF1,1.00,mitchell_c=15,21,10,10,10,10,10,0.001262074,0.00197367,0.005886336,0.009895635
SBF1,1.00,mitchell_c=21,21,8,8,8,8,8,0.001327346,0.002226597,0.006560741,0.0122828
SBF1,1.00,mitchell_c=26,21,6,6,6,6,6,0.001645353,0.003681051,0.014926646,0.029274576
SBF1,1.00,mitchell_c=35,21,4,4,4,4,4,9.51216e-4,8.94627e-4,9.16347e-4,9.53677e-4
SBF1,1.00,mitchell_c=39,21,4,4,4,4,4,8.65135e-4,8.70294e-4,8.86943e-4,8.84666e-4
SBF1,1.00,mukherje_c=176,94,26,26,26,26,26,0.116038932,0.665622748,3.078767044,6.205915948
SBF1,1.00,mukherje_c=183,94,26,26,26,26,26,0.163418133,0.670045712,3.225108134,6.612946868
SBF1,1.00,mukherje_c=192,94,26,26,26,26,26,0.145927731,0.739120957,3.364620197,6.701259236
SBF1,1.00,mukherje_c=201,94,26,26,26,26,26,0.130434855,0.750071148,3.604917844,7.312775498
SBF1,1.00,mukherje_c=211,94,26,26,26,26,26,0.150847899,0.700882649,3.771003757,7.552440925
SBF1,1.00,mukherje_c=222,94,25,25,25,25,25,0.191260196,0.813675669,4.064478871,8.39913611
SBF1,1.00,mukherje_c=234,94,24,24,24,24,24,0.197660359,0.938421481,5.356067101,10.978396155
SBF1,1.00,mukherje_c=248,94,23,23,23,23,22,0.245597058,1.301606394,6.006636319,12.009002366
SBF1,1.00,mukherje_c=263,94,21,21,21,21,21,0.260392583,1.596094735,6.011541962,12.013632768
SBF1,1.00,mukherje_c=281,94,20,20,20,20,20,0.386630828,2.024546123,6.007137927,12.022493738
SBF1,1.00,mukherje_c=301,94,18,18,18,18,18,0.429331892,2.431138469,6.030037797,12.007325585
SBF1,1.00,mukherje_c=324,94,17,16,16,16,16,0.44245407,2.391275715,6.022521229,12.023262589
SBF1,1.00,mukherje_c=351,94,16,15,15,15,15,0.390096577,2.004571568,6.002810439,12.020781933
SBF1,1.00,roszieg_c=14,25,11,11,11,11,11,0.001584475,0.00288954,0.009211902,0.019294212
SBF1,1.00,roszieg_c=16,25,11,11,11,11,11,0.001609075,0.002836794,0.00875396,0.01830586
SBF1,1.00,roszieg_c=18,25,11,11,11,11,11,0.001758791,0.002936061,0.012787468,0.017162843
SBF1,1.00,roszieg_c=21,25,9,9,9,9,8,0.001847675,0.003179143,0.009569928,0.019783191
SBF1,1.00,roszieg_c=25,25,7,7,7,7,7,0.001892689,0.003224416,0.009659428,0.020064462
SBF1,1.00,roszieg_c=32,25,6,6,6,6,6,0.001964422,0.004178836,0.015370963,0.032551226
SBF1,1.00,sawyer30_c=25,30,15,15,14,14,15,0.002303961,0.00448162,0.008668713,0.009793584
SBF1,1.00,sawyer30_c=27,30,14,14,14,14,14,0.002949442,0.005125023,0.016304532,0.033966052
SBF1,1.00,sawyer30_c=30,30,14,14,14,14,14,0.003413644,0.005095377,0.016008612,0.033656509
SBF1,1.00,Sawyer30_c=33,30,15,14,14,14,14,0.002912739,0.005277808,0.016532167,0.030207411
SBF1,1.00,sawyer30_c=36,30,14,14,14,14,14,0.003092872,0.00562163,0.018687033,0.039143686
SBF1,1.00,sawyer30_c=41,30,12,12,12,12,12,0.003013978,0.006435958,0.023361926,0.050022186
SBF1,1.00,Sawyer30_c=47,30,10,10,10,10,10,0.00281506,0.007138891,0.029823508,0.057268041
SBF1,1.00,sawyer30_c=54,30,8,8,8,8,8,0.003820237,0.011529268,0.052361388,0.113283194
SBF1,1.00,sawyer30_c=75,30,6,6,6,6,6,0.008046845,0.035892049,0.182541086,0.381422392
SBF1,1.00,scholl_c=1394,297,52,52,52,52,52,0.964436753,2.244441038,6.009267701,12.012354031
SBF1,1.00,scholl_c=1422,297,52,52,52,52,52,1.10616204,2.534353107,6.000908547,12.008557049
SBF1,1.00,scholl_c=1452,297,53,53,53,53,53,1.022338956,2.503439882,6.016157593,12.017301077
SBF1,1.00,scholl_c=1483,297,54,54,54,54,53,1.030834764,2.469539931,6.029422729,12.019102444
SBF1,1.00,scholl_c=1515,297,54,54,54,54,53,1.25366188,2.654935028,6.006931332,12.016020493
SBF1,1.00,scholl_c=1548,297,54,54,54,54,53,1.435260967,2.893997293,6.017141514,12.007547915
SBF1,1.00,scholl_c=1584,297,54,54,54,54,54,1.294686355,2.84357334,6.020324436,12.001897052
SBF1,1.00,scholl_c=1620,297,54,54,54,54,54,1.176542379,2.881316797,6.013088117,12.003749636
SBF1,1.00,scholl_c=1659,297,53,53,53,53,52,1.142272838,2.834082859,6.007571223,12.012168372
SBF1,1.00,scholl_c=1699,297,52,52,52,52,51,1.186782113,2.992873975,6.005670495,12.003571246
SBF1,1.00,scholl_c=1742,297,51,51,51,51,50,1.17071187,3.068638068,6.015737803,12.007587617
SBF1,1.00,scholl_c=1787,297,49,49,49,49,49,1.157955756,3.083632819,6.002992562,12.022761781
SBF1,1.00,scholl_c=1834,297,47,47,47,47,48,1.289003299,3.270340908,6.007111761,12.028319505
SBF1,1.00,scholl_c=1883,297,46,46,46,46,46,1.291133531,3.392489995,6.005741984,12.018054869
SBF1,1.00,scholl_c=1935,297,45,45,45,45,45,1.254089523,3.339200454,6.005466671,12.022877113
SBF1,1.00,scholl_c=1991,297,44,44,44,44,43,1.193582237,3.159331649,6.023508033,12.010080142
SBF1,1.00,scholl_c=2049,297,42,42,42,42,42,1.103403971,2.970495876,6.000508553,12.016314268
SBF1,1.00,scholl_c=2111,297,41,41,41,41,41,1.055871521,2.56618318,6.006449212,12.011166759
SBF1,1.00,scholl_c=2177,297,40,40,40,40,40,1.013956354,2.365572462,6.008055031,12.000592523
SBF1,1.00,scholl_c=2247,297,39,39,39,39,38,0.988818019,2.149895346,6.01681363,12.006957822
SBF1,1.00,scholl_c=2322,297,37,37,37,37,37,0.951993939,1.943655215,6.006037525,12.000756999
SBF1,1.00,scholl_c=2402,297,36,36,36,36,36,0.910608525,1.768460433,5.961375287,11.601302277
SBF1,1.00,scholl_c=2488,297,35,35,35,35,34,0.860898233,1.473244381,5.164632734,9.335637063
SBF1,1.00,scholl_c=2580,297,33,33,33,33,33,0.848982267,1.336813458,4.239294992,7.961859953
SBF1,1.00,scholl_c=2680,297,32,32,32,32,32,0.793209412,1.26830257,3.668760543,6.696962915
SBF1,1.00,scholl_c=2787,297,31,31,31,31,30,0.776212063,1.167856877,3.203072114,5.860163031
SBF1,1.00,Tonge70_c=160,70,24,24,24,24,24,0.017410627,0.035720119,0.14532491,0.275642744
SBF1,1.00,Tonge70_c=168,70,24,24,24,24,24,0.01802618,0.04055582,0.155752627,0.297616648
SBF1,1.00,Tonge70_c=176,70,24,24,24,24,24,0.019509862,0.044690196,0.188239909,0.347523301
SBF1,1.00,Tonge70_c=185,70,24,24,24,24,24,0.02036764,0.052108537,0.206230227,0.384517443
SBF1,1.00,Tonge70_c=195,70,24,24,24,24,24,0.01939228,0.048542705,0.206491486,0.399362139
SBF1,1.00,Tonge70_c=207,70,25,24,24,24,24,0.019076563,0.04750086,0.200912787,0.380133879
SBF1,1.00,Tonge70_c=220,70,23,22,22,22,23,0.020275461,0.052804302,0.20687718,0.391781919
SBF1,1.00,Tonge70_c=234,70,21,21,21,21,21,0.026234847,0.080345283,0.338970389,0.656369155
SBF1,1.00,Tonge70_c=251,70,19,19,19,19,19,0.026471212,0.096245233,0.44019441,0.849805198
SBF1,1.00,Tonge70_c=270,70,18,17,17,17,17,0.034991955,0.129757889,0.612242335,1.219200528
SBF1,1.00,Tonge70_c=293,70,16,16,16,16,16,0.036224629,0.145570184,0.634867115,1.227172454
SBF1,1.00,Tonge70_c=320,70,15,14,14,14,14,0.037390949,0.152393149,0.710757789,1.380006783
SBF1,1.00,tonge70_c=364,70,12,12,12,12,13,0.034556426,0.144759678,0.703967124,1.427036229
