inst,elapsed,alg,lb,ub
mp/ROSZIEG.IN2_TS0.75-med_EJ5,0.021552926,ro-random,11,14
mp/ROSZIEG.IN2_TS0.75-med_EJ6,0.022735226,ro-random,8,10
mp/ROSZIEG.IN2_TS0.75-med_EJ6,0.001647922,ro-mprule,8,10
mp/ROSZIEG.IN2_TS0.75-med_EJ6,0.038771121,ro-asq,8,10
mp/ROSZIEG.IN2_TS0.75-med_EJ6,0.034068288,ro-sbf,8,10
mp/ROSZIEG.IN2_TS0.75-med_EJ7,0.001635963,ro-mprule,10,12
mp/ROSZIEG.IN2_TS0.75-med_EJ7,0.026358197,ro-sbf,10,11
mp/ROSZIEG.IN2_TS0.75-med_EJ7,0.019466362,ro-random,10,11
mp/ROSZIEG.IN2_TS0.75-med_EJ7,0.031790524,ro-asq,10,11
mp/ROSZIEG.IN2_TS0.75-med_EJ8,0.038558172,ro-random,6,7
mp/ROSZIEG.IN2_TS0.75-med_EJ8,0.05383921,ro-sbf,6,7
mp/ROSZIEG.IN2_TS0.75-med_EJ8,0.066049127,ro-asq,6,7
mp/ROSZIEG.IN2_TS0.75-med_EJ8,0.001747,ro-mprule,6,7
mp/ROSZIEG.IN2_TS0.75-med_EJ9,0.040796819,ro-random,5,6
mp/ROSZIEG.IN2_TS0.75-med_EJ9,0.056401635,ro-sbf,5,6
mp/ROSZIEG.IN2_TS0.75-med_EJ9,0.001884729,ro-mprule,5,6
mp/ROSZIEG.IN2_TS0.75-med_EJ9,0.058548578,ro-asq,5,6
mp/SAWYER30.IN2_TS0.25_EJ1,0.003139833,ro-random,6,6
mp/SAWYER30.IN2_TS0.25_EJ1,0.002066286,ro-sbf,6,6
mp/SAWYER30.IN2_TS0.25_EJ1,0.003460083,ro-asq,6,6
mp/SAWYER30.IN2_TS0.25_EJ1,0.001724429,ro-mprule,6,7
mp/SAWYER30.IN2_TS0.25_EJ10,0.001727628,ro-sbf,9,9
mp/SAWYER30.IN2_TS0.25_EJ10,0.00166737,ro-mprule,9,9
mp/SAWYER30.IN2_TS0.25_EJ10,0.047635548,ro-random,9,9
mp/SAWYER30.IN2_TS0.25_EJ10,0.006485646,ro-asq,9,9
mp/SAWYER30.IN2_TS0.25_EJ2,0.002154516,ro-asq,6,6
mp/SAWYER30.IN2_TS0.25_EJ2,0.001896833,ro-sbf,6,6
mp/SAWYER30.IN2_TS0.25_EJ2,0.001777543,ro-random,6,6
mp/SAWYER30.IN2_TS0.25_EJ2,0.001811229,ro-mprule,6,6
mp/SAWYER30.IN2_TS0.25_EJ3,0.439784515,ro-sbf,6,7
mp/SAWYER30.IN2_TS0.25_EJ3,0.428398294,ro-random,6,7
mp/SAWYER30.IN2_TS0.25_EJ3,0.001681953,ro-mprule,6,7
mp/SAWYER30.IN2_TS0.25_EJ3,0.533346691,ro-asq,6,7
mp/SAWYER30.IN2_TS0.25_EJ4,0.001811246,ro-asq,6,6
mp/SAWYER30.IN2_TS0.25_EJ4,0.001758881,ro-mprule,6,6
mp/SAWYER30.IN2_TS0.25_EJ4,0.001782391,ro-random,6,6
mp/SAWYER30.IN2_TS0.25_EJ4,0.001965275,ro-sbf,6,6
mp/SAWYER30.IN2_TS0.25_EJ5,0.001794741,ro-asq,5,5
mp/SAWYER30.IN2_TS0.25_EJ5,0.001855557,ro-mprule,5,5
mp/SAWYER30.IN2_TS0.25_EJ5,0.001718236,ro-random,5,5
mp/SAWYER30.IN2_TS0.25_EJ5,0.001844596,ro-sbf,5,5
mp/SAWYER30.IN2_TS0.25_EJ6,0.581930605,ro-sbf,5,6
mp/SAWYER30.IN2_TS0.25_EJ6,0.547455549,ro-asq,5,6
mp/SAWYER30.IN2_TS0.25_EJ6,0.001828537,ro-mprule,5,6
mp/SAWYER30.IN2_TS0.25_EJ6,0.329598428,ro-random,5,6
mp/SAWYER30.IN2_TS0.25_EJ7,0.698009073,ro-sbf,5,6
mp/SAWYER30.IN2_TS0.25_EJ7,0.399093311,ro-random,5,6
mp/SAWYER30.IN2_TS0.25_EJ7,0.585323364,ro-asq,5,6
mp/SAWYER30.IN2_TS0.25_EJ7,0.001723294,ro-mprule,5,6
mp/SAWYER30.IN2_TS0.25_EJ8,0.039909396,ro-random,13,15
mp/SAWYER30.IN2_TS0.25_EJ8,0.055341387,ro-sbf,13,14
mp/SAWYER30.IN2_TS0.25_EJ8,0.067856191,ro-asq,13,15
mp/SAWYER30.IN2_TS0.25_EJ8,0.001729131,ro-mprule,13,16
mp/SAWYER30.IN2_TS0.25_EJ9,0.002225632,ro-asq,7,7
mp/SAWYER30.IN2_TS0.25_EJ9,0.001852523,ro-mprule,7,7
mp/SAWYER30.IN2_TS0.25_EJ9,0.002678236,ro-sbf,7,7
mp/SAWYER30.IN2_TS0.25_EJ9,0.001851652,ro-random,7,7
mp/SAWYER30.IN2_TS0.25-med_EJ1,0.003172948,ro-random,5,5
mp/SAWYER30.IN2_TS0.25-med_EJ1,0.003008517,ro-sbf,5,5
mp/SAWYER30.IN2_TS0.25-med_EJ1,0.003170206,ro-asq,5,5
mp/SAWYER30.IN2_TS0.25-med_EJ1,0.003095048,ro-mprule,5,5
mp/SAWYER30.IN2_TS0.25-med_EJ10,0.002785108,ro-asq,6,6
mp/SAWYER30.IN2_TS0.25-med_EJ10,0.003076377,ro-random,6,6
mp/SAWYER30.IN2_TS0.25-med_EJ10,0.002735025,ro-mprule,6,6
mp/SAWYER30.IN2_TS0.25-med_EJ10,0.002716991,ro-sbf,6,6
mp/SAWYER30.IN2_TS0.25-med_EJ2,0.521339532,ro-asq,6,7
mp/SAWYER30.IN2_TS0.25-med_EJ2,0.002651302,ro-mprule,6,7
mp/SAWYER30.IN2_TS0.25-med_EJ2,0.009545589,ro-sbf,6,6
mp/SAWYER30.IN2_TS0.25-med_EJ2,0.421210879,ro-random,6,7
mp/SAWYER30.IN2_TS0.25-med_EJ3,0.52483357,ro-asq,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ3,0.585985768,ro-sbf,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ3,0.002815254,ro-mprule,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ3,0.374475212,ro-random,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ4,0.09097325,ro-asq,8,8
mp/SAWYER30.IN2_TS0.25-med_EJ4,0.104969543,ro-sbf,8,9
mp/SAWYER30.IN2_TS0.25-med_EJ4,0.002071913,ro-mprule,8,9
mp/SAWYER30.IN2_TS0.25-med_EJ4,0.10822142,ro-random,8,9
mp/SAWYER30.IN2_TS0.25-med_EJ5,0.086857905,ro-sbf,9,10
mp/SAWYER30.IN2_TS0.25-med_EJ5,0.002014106,ro-mprule,9,10
mp/SAWYER30.IN2_TS0.25-med_EJ5,0.100742086,ro-asq,9,10
mp/SAWYER30.IN2_TS0.25-med_EJ5,0.072603535,ro-random,9,10
mp/SAWYER30.IN2_TS0.25-med_EJ6,0.678390956,ro-sbf,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ6,0.002656561,ro-mprule,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ6,0.535487559,ro-asq,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ6,0.392775776,ro-random,5,6
mp/SAWYER30.IN2_TS0.25-med_EJ7,0.08861954,ro-random,8,9
mp/SAWYER30.IN2_TS0.25-med_EJ7,0.135955617,ro-sbf,8,9
mp/SAWYER30.IN2_TS0.25-med_EJ7,0.131450544,ro-asq,8,9
mp/SAWYER30.IN2_TS0.25-med_EJ7,0.002088061,ro-mprule,8,10
